📡｜移动新闻,#genre#
浙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226199/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226203/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226206/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
重庆卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226202/index.m3u8
湖南卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226196/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226216/index.m3u8
上海东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8
黑龙江卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226215/index.m3u8
山东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226209/index.m3u8
深圳卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
江苏卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
北京卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226222/index.m3u8
辽宁卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226210/index.m3u8
天津卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226204/index.m3u8
江苏卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225746/index.m3u8
河北卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225750/index.m3u8
宁夏卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225748/index.m3u8
新疆卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225747/index.m3u8
山西卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
云南卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225751/index.m3u8
甘肃卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225754/index.m3u8
东南卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225766/index.m3u8
河南卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225767/index.m3u8
广东卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225757/index.m3u8
天津卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
广西卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225770/index.m3u8
深圳卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
海南卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
山东卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225771/index.m3u8
辽宁卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225772/index.m3u8
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
安徽卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225773/index.m3u8
四川卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225768/index.m3u8
湖南卫视 SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225787/index.m3u8
江西卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225764/index.m3u8
内蒙古卫视 SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225786/index.m3u8
上海东方卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225789/index.m3u8
贵州卫视-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
北京卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225790/index.m3u8
浙江卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225788/index.m3u8
重庆卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
青海卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225794/index.m3u8
吉林卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225792/index.m3u8
陕西卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225821/index.m3u8
西藏卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8
兵团卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
大湾区卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
厦门卫视 SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8
农林卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
安多卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226228/index.m3u8
江苏卫视SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226246/index.m3u8
延边卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226326/index.m3u8
四川康巴卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226234/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226388/index.m3u8
陕西卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226458/index.m3u8
卫视导视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226337/index.m3u8

纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
金鹰纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
西乡融媒,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
游戏风云,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
都市剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
乐游,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
快乐垂钓,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226805/index.m3u8
茶频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226808/index.m3u8
欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8
精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
etv西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳综合频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
渭南新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226376/index.m3u8
商洛综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
宝鸡公共频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
宝鸡综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
宝鸡综合1频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
宁强综合频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226390/index.m3u8
佛坪综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226454/index.m3u8
城固电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226920/index.m3u8
洋县电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226938/index.m3u8
波波电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226951/index.m3u8
波波赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226954/index.m3u8
吴起电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226967/index.m3u8
第一财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226966/index.m3u8
不确定频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226982/index.m3u8
不确定频道2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226983/index.m3u8
FCTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226990/index.m3u8
金色学堂,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226994/index.m3u8
神木-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226993/index.m3u8
宁陕电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226998/index.m3u8
志丹电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226989/index.m3u8
fjtv,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226992/index.m3u8
千阳电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226945/index.m3u8
金庸卡通-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
卡酷少儿-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
优漫卡通SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
未确定频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226000/index.m3u8
炫动卡通SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
劲爆体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226239/index.m3u8
CETV-1-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV-2-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV-3-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV-4-SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
弈坛春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226243/index.m3u8
家庭理财SD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226247/index.m3u8
LYTV,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226322/index.m3u8
某地区综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226331/index.m3u8
财富天下,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226350/index.m3u8
西安都市频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/index.m3u8
商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/index.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/index.m3u8
西安戏剧影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/index.m3u8
西安丝路频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/index.m3u8
YATV综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226374/index.m3u8
YATV公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226375/index.m3u8
TCTV公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226380/index.m3u8
TCTV综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226379/index.m3u8
综合-不确定频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226952/index.m3u8
南郑综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226955/index.m3u8
石泉电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226965/index.m3u8
FPTV,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226968/index.m3u8
SYTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226970/index.m3u8
无信号,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226974/index.m3u8
蒲城综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226976/index.m3u8
未确定频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226973/index.m3u8
无台标电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226977/index.m3u8
JYTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226979/index.m3u8
CATV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226985/index.m3u8
商南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226986/index.m3u8
ZZTV-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226988/index.m3u8
洛川融媒,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226996/index.m3u8
汉阴电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226995/index.m3u8
米脂电视台,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226964/index.m3u8
不确定频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226997/index.m3u8
STV,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221227000/index.m3u8
LNTV,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226999/index.m3u8
DFTV,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226962/index.m3u8
无台标体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8
动画轮播,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8
动画轮播2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8
动画轮播3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225845/index.m3u8
动画轮播4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225846/index.m3u8
动画轮播5,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8
动画轮播6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225847/index.m3u8
百视通1 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225837/index.m3u8
百视通2 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225848/index.m3u8
百视通3 HD,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225849/index.m3u8

陕西某地区教育频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
陕西某地区公共频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225990/index.m3u8
陕西某地区综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226377/index.m3u8
陕西影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
陕西都市,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
陕西新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8
陕西生活,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8
陕西公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8
陕西体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8
陕西家乐购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/index.m3u8
陕西西部电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8

北京纪实科教,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
JBTV,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226980/index.m3u8
山东教育频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8


📡｜移动龙江,#genre#
CCTV-1综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2财经,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4国际,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7军事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8电视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11戏曲,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12社会,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15音乐,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16奥林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-3,http://ott.mobaibox.com/PLTV/3/224/3221227018/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
求索动物8M1080,http://39.134.65.208/PLTV/88888888/224/3221225730/index.m3u8
求索生活8M1080,http://39.134.65.208/PLTV/88888888/224/3221225715/index.m3u8
求索科学8M1080,http://39.134.65.208/PLTV/88888888/224/3221225728/index.m3u8
求索纪录8M1080,http://39.134.65.208/PLTV/88888888/224/3221225713/index.m3u8
上海纪实人文4M1080,http://39.134.65.208/PLTV/88888888/224/3221225673/index.m3u8
北京冬奥纪实4M1080,http://39.134.65.208/PLTV/88888888/224/3221225670/index.m3u8
NewTV吉林4M1080,http://39.134.65.208/PLTV/88888888/224/3221225771/index.m3u8
NewTV四川4M1080,http://39.134.65.208/PLTV/88888888/224/3221225792/index.m3u8
NewTV安徽4M1080,http://39.134.65.208/PLTV/88888888/224/3221225790/index.m3u8
NewTV山东4M1080,http://39.134.65.208/PLTV/88888888/224/3221225763/index.m3u8
NewTV广东4M1080,http://39.134.65.208/PLTV/88888888/224/3221225767/index.m3u8
NewTV广西4M1080,http://39.134.65.208/PLTV/88888888/224/3221225769/index.m3u8
NewTV江西4M1080,http://39.134.65.208/PLTV/88888888/224/3221225765/index.m3u8
NewTV东北热剧 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225679/index.m3u8
NewTV中国功夫 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225604/index.m3u8
NewTV农业致富 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225552/index.m3u8
NewTV家庭剧场 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225682/index.m3u8
NewTV惊悚悬疑 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225553/index.m3u8
NewTV武搏世界 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225547/index.m3u8
NewTV潮妈辣婆 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225542/index.m3u8
NewTV炫舞未来 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225646/index.m3u8
NewTV爱情喜剧 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225533/index.m3u8
NewTV精品体育 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品大剧 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品纪录 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225545/index.m3u8
NewTV超级体育 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电视剧 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225642/index.m3u8
NewTV金牌综艺 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225525/index.m3u8
NewTV怡伴健康 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225571/index.m3u8
NewTV军事评论 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225535/index.m3u8
NewTV军旅剧场 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225560/index.m3u8
NewTV动作电影 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225555/index.m3u8
NewTV古装剧场 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225524/index.m3u8
NewTV家庭剧场 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225538/index.m3u8
NewTV明星大片 2.5M1080,http://39.134.65.208/PLTV/88888888/224/3221225550/index.m3u8
黑莓动画 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225529/index.m3u8
黑莓动画 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225683/index.m3u8
黑莓电影 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225523/index.m3u8
黑莓电影 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8
黑莓电竞 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225559/index.m3u8
黑莓电竞 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225633/index.m3u8
黑莓电竞 4M1080,http://39.134.65.208/PLTV/88888888/224/3221225640/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
BTV纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
